fan_state,window_start,window_end,timestamp_start,timestamp_end,timestamp_mean,accel_x_g_std,accel_x_g_range,accel_x_g_rms,gyro_y_dps_std,gyro_y_dps_range,gyro_y_dps_rms,collection_id
MEDIUM,3260,3360,1770488751.5426,1770488758.0805,1770488754.815881,0.10872833680324556,0.44060000000000005,0.3118446911525031,3.5914178968758286,17.299999999999997,3.6069431656182216,col_20260207_191320_5hz
MEDIUM,3280,3380,1770488752.8664,1770488759.4,1770488756.136579,0.10627233466900028,0.44060000000000005,0.3070962324744477,3.5998141618700257,17.299999999999997,3.623314228713817,col_20260207_191320_5hz
MEDIUM,3300,3400,1770488754.1929,1770488760.5842,1770488757.4541578,0.10697699919141498,0.44060000000000005,0.29893494509675517,3.4346475801747114,17.299999999999997,3.45903223459973,col_20260207_191320_5hz
MEDIUM,3320,3420,1770488755.5262,1770488761.6359,1770488758.694797,0.1006302248631096,0.42010000000000003,0.30077157777955016,2.930983684703823,17.299999999999997,2.9751608359885355,col_20260207_191320_5hz
MEDIUM,3340,3440,1770488756.8197,1770488762.9529,1770488759.9345691,0.09346507262073891,0.38130000000000003,0.2990794707097095,2.812818557959258,15.89,2.822835808190055,col_20260207_191320_5hz
MEDIUM,3360,3460,1770488758.1472,1770488764.2725,1770488761.174573,0.0884418239239784,0.36250000000000004,0.30628783896851014,2.8827524676947203,16.14,2.903192897483734,col_20260207_191320_5hz
MEDIUM,3380,3480,1770488759.4667,1770488765.6058,1770488762.4136508,0.09383318672516669,0.36250000000000004,0.30905197831432824,2.9735924132268026,16.14,2.989749153357184,col_20260207_191320_5hz
MEDIUM,3400,3500,1770488760.5842,1770488766.9425,1770488763.657913,0.08905701194178929,0.3884,0.3148266577022982,3.1823241883881033,16.14,3.2108967594739015,col_20260207_191320_5hz
MEDIUM,3420,3520,1770488761.7026,1770488768.2652,1770488764.9790316,0.09465476771404598,0.4336,0.3194523540373431,3.5550380293324575,16.97,3.561956625227208,col_20260207_191320_5hz
MEDIUM,3440,3540,1770488763.0196,1770488769.56,1770488766.3028867,0.10256455686054515,0.4517,0.321853435277612,3.3586049187125298,16.97,3.424195671979042,col_20260207_191320_5hz
MEDIUM,3460,3560,1770488764.3391,1770488770.8745,1770488767.624099,0.10438152041429555,0.4517,0.31812602219875064,3.3008725679735047,16.9,3.3367066098175306,col_20260207_191320_5hz
MEDIUM,3480,3580,1770488765.6725,1770488772.2079,1770488768.9445128,0.10152830689024613,0.4517,0.31520870102203713,3.2079276799828267,16.9,3.2445332484041525,col_20260207_191320_5hz
MEDIUM,3500,3600,1770488767.0091,1770488772.9222,1770488770.2313933,0.10014175902189856,0.4517,0.31525785763403263,2.986227176555729,16.9,3.0070774848679904,col_20260207_191320_5hz
MEDIUM,3520,3620,1770488768.3318,1770488773.7968,1770488771.3506012,0.09573946868455036,0.4407,0.31238859870360186,2.5752398645563095,13.52,2.61326883423807,col_20260207_191320_5hz
MEDIUM,3540,3640,1770488769.6266,1770488775.1017,1770488772.455271,0.08755751697598557,0.3986,0.30840122292234834,2.4601236127479447,12.48,2.4704734364084953,col_20260207_191320_5hz
MEDIUM,3560,3660,1770488770.9412,1770488776.4181,1770488773.5621612,0.08644088895887177,0.4011,0.30735186708396617,2.772263941258119,14.55,2.7810429698226526,col_20260207_191320_5hz
MEDIUM,3580,3680,1770488772.2745,1770488777.7352,1770488774.669571,0.08838780603680578,0.4011,0.31084329878573863,3.018136304079059,16.759999999999998,3.025124294967068,col_20260207_191320_5hz
MEDIUM,3600,3700,1770488772.9222,1770488779.0584,1770488775.8076334,0.09496960505340642,0.4455,0.31166772948125376,3.2209545464039078,16.759999999999998,3.2367225707496154,col_20260207_191320_5hz
MEDIUM,3620,3720,1770488773.8634,1770488780.3917,1770488777.1131003,0.09568147015488422,0.48119999999999996,0.3117587979512367,3.463343263380054,17.46,3.4762088544850123,col_20260207_191320_5hz
MEDIUM,3640,3740,1770488775.1683,1770488781.7073,1770488778.434008,0.103382610118917,0.48119999999999996,0.3171954912983474,3.7496289029715997,18.58,3.7802652023370005,col_20260207_191320_5hz
MEDIUM,3660,3760,1770488776.4847,1770488783.056,1770488779.759331,0.10562851955792998,0.48119999999999996,0.31643439888861635,3.5485235464908502,18.58,3.6024175216096204,col_20260207_191320_5hz
MEDIUM,3680,3780,1770488777.8019,1770488784.3404,1770488781.0842993,0.10467211852255594,0.48119999999999996,0.31301768704020544,3.349708755996557,18.58,3.408530328455359,col_20260207_191320_5hz
MEDIUM,3700,3800,1770488779.1251,1770488785.6523,1770488782.4050012,0.09923556572116672,0.42629999999999996,0.3111148919611532,3.193697686068611,18.58,3.2551846337803942,col_20260207_191320_5hz
MEDIUM,3720,3820,1770488780.4584,1770488786.9857,1770488783.7237883,0.09937637817409126,0.4253,0.3112707099937288,3.052293111744021,17.71,3.1001464481536996,col_20260207_191320_5hz
MEDIUM,3740,3840,1770488781.7739,1770488788.3015,1770488785.042634,0.0919394495252174,0.3689,0.30209146876401527,2.8412517382308806,14.1,2.870910308595516,col_20260207_191320_5hz
MEDIUM,3760,3860,1770488783.1227,1770488789.646,1770488786.360937,0.08795151943542533,0.3684,0.3037873162263362,2.96479425255784,16.21,2.987202035350137,col_20260207_191320_5hz
MEDIUM,3780,3880,1770488784.4071,1770488790.9347,1770488787.6792831,0.09730046233703106,0.4829,0.3115127112976291,3.1568909563049528,16.21,3.1993175834855787,col_20260207_191320_5hz
MEDIUM,3800,3900,1770488785.719,1770488792.251,1770488788.9982681,0.10822877286100957,0.5108,0.3249953927365741,3.866730415997474,18.77,3.882691978511816,col_20260207_191320_5hz
MEDIUM,3820,3920,1770488787.0523,1770488793.5843,1770488790.3180008,0.11903265035695038,0.5108,0.33010130460208725,4.314030100729479,19.939999999999998,4.355183463414601,col_20260207_191320_5hz
MEDIUM,3840,3940,1770488788.3682,1770488794.9084,1770488791.639205,0.1229494875792494,0.5108,0.32898613709395114,4.268353606485761,19.939999999999998,4.315432423292016,col_20260207_191320_5hz
MEDIUM,3860,3960,1770488789.7127,1770488796.255,1770488792.960845,0.1254718888675866,0.5108,0.3251375050651647,4.125527845015714,19.939999999999998,4.188920624695579,col_20260207_191320_5hz
MEDIUM,3880,3980,1770488791.0013,1770488797.5527,1770488794.283357,0.11973105202494465,0.49979999999999997,0.31998554014205083,4.052127446169481,19.939999999999998,4.081001592746565,col_20260207_191320_5hz
MEDIUM,3900,4000,1770488792.3177,1770488798.8573,1770488795.6066062,0.11099728157031594,0.4954,0.31493087146229404,3.5582224143524255,18.630000000000003,3.6004023386282817,col_20260207_191320_5hz
MEDIUM,3920,4020,1770488793.651,1770488800.1906,1770488796.9278662,0.09866201122519244,0.4663,0.30691164542910393,2.9939682212742342,14.559999999999999,3.0072477450319917,col_20260207_191320_5hz
MEDIUM,3940,4040,1770488794.975,1770488801.514,1770488798.249006,0.09331056070456334,0.4336,0.3070887176371024,3.0254821946261723,17.11,3.045740139933149,col_20260207_191320_5hz
MEDIUM,3960,4060,1770488796.3216,1770488802.8354,1770488799.5668607,0.09534423621278845,0.41450000000000004,0.30884631857932193,2.9887049553276417,17.11,3.0072766750001567,col_20260207_191320_5hz
MEDIUM,3980,4080,1770488797.6193,1770488804.1602,1770488800.8851168,0.11191672625662351,0.5286,0.31638384092744054,3.1459460008080242,17.11,3.2393792615252694,col_20260207_191320_5hz
MEDIUM,4000,4100,1770488798.924,1770488805.4637,1770488802.2065852,0.11129802021599487,0.5286,0.3140212569237949,3.377945912829274,17.11,3.461925909085866,col_20260207_191320_5hz
MEDIUM,4020,4120,1770488800.2573,1770488806.7971,1770488803.527872,0.11633318413505238,0.5286,0.3148436416699566,3.4139008421452433,17.07,3.561535904634404,col_20260207_191320_5hz
MEDIUM,4040,4140,1770488801.5807,1770488808.5842,1770488805.0346355,0.11894785494492954,0.5286,0.3137257455166853,3.2367256355767937,14.129999999999999,3.3528074803066166,col_20260207_191320_5hz
MEDIUM,4060,4160,1770488802.9021,1770488809.8386,1770488806.434559,0.11689011538620366,0.5286,0.31357574794617005,3.234253954160063,14.129999999999999,3.3256719621754636,col_20260207_191320_5hz
MEDIUM,4080,4180,1770488804.2268,1770488811.1478,1770488807.8325062,0.10073257508869711,0.4073,0.316132205572289,3.08889740198667,13.94,3.138857754024543,col_20260207_191320_5hz
MEDIUM,4100,4200,1770488805.5304,1770488812.4578,1770488809.2288299,0.09783060136787466,0.4073,0.31525754582563126,2.9000917554449894,15.67,2.9707569742407407,col_20260207_191320_5hz
MEDIUM,4120,4220,1770488806.8637,1770488813.7721,1770488810.6268833,0.09118807120999983,0.39630000000000004,0.3122258607162449,2.833042491739226,16.05,2.8756522738328427,col_20260207_191320_5hz
MEDIUM,4140,4240,1770488808.5842,1770488815.1055,1770488811.8382132,0.09252604006980954,0.4627,0.3136070673629662,2.8565864173870184,16.05,2.918877523980751,col_20260207_191320_5hz
MEDIUM,4160,4260,1770488809.9053,1770488816.4376,1770488813.1579022,0.1044429522562437,0.5022,0.32126890201200614,3.0081948341156366,16.05,3.1629347132054435,col_20260207_191320_5hz
MEDIUM,4180,4280,1770488811.2145,1770488817.7565,1770488814.4790509,0.11654424095595628,0.4707,0.3181265160278219,3.26895591282599,16.05,3.417963721282015,col_20260207_191320_5hz
MEDIUM,4200,4300,1770488812.5245,1770488819.0701,1770488815.801107,0.11850306409540641,0.4707,0.3219245852680407,3.3569600459344167,16.77,3.5383927142136162,col_20260207_191320_5hz
MEDIUM,4220,4320,1770488813.8388,1770488820.3663,1770488817.1228418,0.1234750232678658,0.4707,0.3154893432431593,3.1482573655913204,14.33,3.3360179855630276,col_20260207_191320_5hz
MEDIUM,4240,4340,1770488815.1721,1770488821.6996,1770488818.4416747,0.11921368768308445,0.4707,0.3119414376128955,3.076245924824607,14.33,3.255349597201505,col_20260207_191320_5hz
MEDIUM,4260,4360,1770488816.5043,1770488823.0148,1770488819.7572849,0.10854742566730911,0.4243,0.3103431531385863,2.894284538534524,14.33,2.994985308812048,col_20260207_191320_5hz
MEDIUM,4280,4380,1770488817.8231,1770488824.3381,1770488821.073345,0.09474568441886944,0.37229999999999996,0.3137266243084893,2.604357692407093,14.33,2.666025693799668,col_20260207_191320_5hz
MEDIUM,4300,4400,1770488819.1368,1770488825.6513,1770488822.389636,0.09186377115598945,0.37229999999999996,0.3047198505184721,2.351969853123122,10.84,2.369891347720397,col_20260207_191320_5hz
MEDIUM,4320,4420,1770488820.433,1770488826.9784,1770488823.707118,0.08719047114794139,0.361,0.31004142320019107,2.4809729442297432,12.59,2.5112066820554615,col_20260207_191320_5hz
MEDIUM,4340,4440,1770488821.7663,1770488828.3118,1770488825.029545,0.09436683027420176,0.3906,0.31602989921841257,2.748979199630292,14.05,2.7681947185846596,col_20260207_191320_5hz
MEDIUM,4360,4460,1770488823.0815,1770488829.6197,1770488826.3505912,0.09415288675340762,0.3918,0.32010579657357036,3.298540610633739,14.14,3.3142978140173223,col_20260207_191320_5hz
MEDIUM,4380,4480,1770488824.4048,1770488830.9515,1770488827.6727552,0.10017608419178702,0.4079,0.31824379993960605,3.653871185468913,16.34,3.6886862159853067,col_20260207_191320_5hz
MEDIUM,4400,4500,1770488825.718,1770488832.2728,1770488828.996157,0.1080663712724731,0.4079,0.31888922998433167,3.693929512050819,16.34,3.754664565577064,col_20260207_191320_5hz
MEDIUM,4420,4520,1770488827.0451,1770488833.5653,1770488830.319068,0.10650888327271109,0.4079,0.3143233879303288,3.562657906675857,16.34,3.619828172717595,col_20260207_191320_5hz
MEDIUM,4440,4540,1770488828.3784,1770488834.8987,1770488831.6364481,0.1003219804230359,0.4079,0.3112491779908825,3.416845012581051,16.34,3.4877313543333583,col_20260207_191320_5hz
MEDIUM,4460,4560,1770488829.6863,1770488836.2302,1770488832.958312,0.099924853765217,0.406,0.3115210747285005,2.942513570062167,15.420000000000002,3.026187535497429,col_20260207_191320_5hz
MEDIUM,4480,4580,1770488831.0181,1770488837.5605,1770488834.2802017,0.09332503382801423,0.4012,0.3099640132337946,2.755254287720101,14.100000000000001,2.8196359694116544,col_20260207_191320_5hz
MEDIUM,4500,4600,1770488832.3395,1770488838.8597,1770488835.600016,0.08756000456829591,0.3753,0.3076052158205384,2.7652300790350157,15.16,2.8190266050535953,col_20260207_191320_5hz
MEDIUM,4520,4620,1770488833.632,1770488840.1654,1770488836.917927,0.09656445554654156,0.4177,0.31009361441345423,2.891903241811524,15.16,2.9429580357184846,col_20260207_191320_5hz
MEDIUM,4540,4640,1770488834.9653,1770488841.4987,1770488838.2379327,0.109035252514955,0.4993,0.31957322150017514,3.5241837792600994,18.6,3.5662746669318666,col_20260207_191320_5hz
MEDIUM,4560,4660,1770488836.2968,1770488842.8289,1770488839.5576868,0.1113529006537324,0.4993,0.320323567974634,3.961246818869029,18.6,3.9830096660691146,col_20260207_191320_5hz
MEDIUM,4580,4680,1770488837.6271,1770488844.1504,1770488840.876204,0.1162515753699708,0.4993,0.32096093375985807,4.1220927633909445,18.6,4.145350528001221,col_20260207_191320_5hz
MEDIUM,4600,4700,1770488838.9264,1770488845.4507,1770488842.1942883,0.11966681432627845,0.4993,0.3179370577645833,3.943676893458692,17.6,3.9780213674639806,col_20260207_191320_5hz
MEDIUM,4620,4720,1770488840.232,1770488846.7795,1770488843.513407,0.11418326770591214,0.4993,0.31271552887568604,3.8395089477692323,17.6,3.8766310115872518,col_20260207_191320_5hz
MEDIUM,4640,4740,1770488841.5654,1770488848.1128,1770488844.8362272,0.10343427154961744,0.42869999999999997,0.3093891192333693,3.2154842310295972,17.53,3.2503205995716793,col_20260207_191320_5hz
MEDIUM,4660,4760,1770488842.8955,1770488849.4155,1770488846.1538343,0.09949814882197558,0.4199,0.3051197995869819,2.929360836428315,18.78,3.0060563866966965,col_20260207_191320_5hz
MEDIUM,4680,4780,1770488844.2171,1770488850.7478,1770488847.472661,0.09465967958428761,0.4023,0.3022256794185431,2.7741846567955784,14.73,2.8671782295490456,col_20260207_191320_5hz
MEDIUM,4700,4800,1770488845.5174,1770488852.054,1770488848.7926607,0.09378054231022553,0.38259999999999994,0.30533647702166217,2.847691477319831,14.73,2.9379164385666243,col_20260207_191320_5hz
MEDIUM,4720,4820,1770488846.8461,1770488853.3945,1770488850.1137836,0.09354111307868856,0.38259999999999994,0.31248701221010766,2.9882851671150794,14.73,3.0709194063016367,col_20260207_191320_5hz
MEDIUM,4740,4840,1770488848.1795,1770488854.7278,1770488851.4367912,0.09640071789670449,0.37770000000000004,0.3147434591854134,3.4752977929955873,18.799999999999997,3.5401475957931474,col_20260207_191320_5hz
MEDIUM,4760,4860,1770488849.4822,1770488856.0313,1770488852.759931,0.10165398123044665,0.39449999999999996,0.3149463128852281,3.6744874145926802,18.65,3.744980106756243,col_20260207_191320_5hz
MEDIUM,4780,4880,1770488850.8144,1770488857.3652,1770488854.0833151,0.10347090315639465,0.4057,0.31331832917976565,3.43760922153755,18.439999999999998,3.48327805378784,col_20260207_191320_5hz
MEDIUM,4800,4900,1770488852.1206,1770488858.652,1770488855.4050562,0.098713968616402,0.4057,0.31246276450162824,3.3425874094778734,18.439999999999998,3.3963826345098402,col_20260207_191320_5hz
MEDIUM,4820,4920,1770488853.4612,1770488859.967,1770488856.7236419,0.09750666633107709,0.4057,0.31063896037039523,3.2481700617424574,18.439999999999998,3.2809320322127977,col_20260207_191320_5hz
MEDIUM,4840,4940,1770488854.7945,1770488861.3003,1770488858.0381417,0.09568765781959553,0.4057,0.3103010955507569,2.880114060241365,14.18,2.9458815319017835,col_20260207_191320_5hz
MEDIUM,4860,4960,1770488856.0979,1770488862.616,1770488859.354972,0.09110550573922521,0.4038,0.3069978654648921,2.773276724382188,14.58,2.806246425387478,col_20260207_191320_5hz
MEDIUM,4880,4980,1770488857.4319,1770488863.9355,1770488860.669896,0.09161663828694,0.4019,0.30549435657635315,2.8292641781919197,14.58,2.853498028735958,col_20260207_191320_5hz
MEDIUM,4900,5000,1770488858.7187,1770488865.2496,1770488861.9864058,0.09556736092934658,0.4019,0.30961334838795307,2.9164534266811115,14.58,2.930142146722578,col_20260207_191320_5hz
MEDIUM,4920,5020,1770488860.0337,1770488866.5699,1770488863.3061328,0.10860629659002281,0.46609999999999996,0.31842295441754825,3.2455483357978205,14.58,3.3139831019484696,col_20260207_191320_5hz
MEDIUM,4940,5040,1770488861.367,1770488867.9033,1770488864.6267202,0.11120428491744372,0.4441,0.3175146173013142,3.4908839840361354,14.86,3.542904881590811,col_20260207_191320_5hz
MEDIUM,4960,5060,1770488862.6827,1770488869.216,1770488865.9467492,0.1128889112180643,0.4441,0.3176542223865441,3.4428906735474483,15.35,3.508608983628697,col_20260207_191320_5hz
MEDIUM,4980,5080,1770488864.0021,1770488870.5703,1770488867.2716303,0.11119638796291902,0.4441,0.31110303984371485,3.3016668199562473,15.35,3.393958897806513,col_20260207_191320_5hz
MEDIUM,5000,5100,1770488865.3162,1770488872.9222,1770488868.7160034,0.10922502211489821,0.4624,0.31193578313492665,3.1886734091154585,15.35,3.285873247707525,col_20260207_191320_5hz
MEDIUM,5020,5120,1770488866.6366,1770488874.261,1770488870.2521417,0.0946955558619305,0.4077,0.3075704231554133,2.985353263853375,15.35,3.0152142544104557,col_20260207_191320_5hz
MEDIUM,5040,5140,1770488867.9699,1770488875.55,1770488871.7837048,0.08768641365114666,0.3782,0.3019915983930679,2.8783714423263724,17.189999999999998,2.9160414949036646,col_20260207_191320_5hz
MEDIUM,5060,5160,1770488869.2827,1770488875.6159,1770488873.19014,0.08653080586704368,0.38089999999999996,0.3038861069545628,2.516022040841455,15.52,2.5722113054723947,col_20260207_191320_5hz
MEDIUM,5080,5180,1770488870.637,1770488876.8666,1770488874.452325,0.09115932717500716,0.4089,0.3080825559813473,2.5456973013302266,15.52,2.598163774668564,col_20260207_191320_5hz
MEDIUM,5100,5200,1770488872.9943,1770488878.1892,1770488875.595375,0.09462491597882663,0.43479999999999996,0.3083061663347005,2.7210697804356285,15.52,2.7689126024488386,col_20260207_191320_5hz
MEDIUM,5120,5220,1770488874.3277,1770488879.5226,1770488876.647689,0.10573440527567174,0.4797,0.3176906383575065,3.2037469859525425,19.72,3.2822365850133353,col_20260207_191320_5hz
MEDIUM,5140,5240,1770488875.6159,1770488880.8458,1770488877.704639,0.1084461306409777,0.4797,0.3227102578165126,3.2949990895294645,19.72,3.3500811930459236,col_20260207_191320_5hz
MEDIUM,5160,5260,1770488875.6167,1770488882.1553,1770488878.887051,0.11219272051251811,0.4797,0.3194420620394252,3.349069160229451,19.72,3.3993314048500776,col_20260207_191320_5hz
MEDIUM,5180,5280,1770488876.9333,1770488883.4723,1770488880.2081568,0.10524460620858439,0.4797,0.32076514025062014,3.3343562737056156,19.72,3.3909252424670178,col_20260207_191320_5hz
MEDIUM,5200,5300,1770488878.2559,1770488884.794,1770488881.5292552,0.10236215091038288,0.45410000000000006,0.31827862652085204,3.3129975475390863,19.72,3.369504859767975,col_20260207_191320_5hz
MEDIUM,5220,5320,1770488879.5792,1770488886.1273,1770488882.8502078,0.09128502164101185,0.4016,0.31112497456809857,2.9164190371069796,14.08,2.953099388777831,col_20260207_191320_5hz
MEDIUM,5240,5340,1770488880.9125,1770488887.4511,1770488884.171268,0.0859129866492837,0.39180000000000004,0.30608931294640135,2.9947832575997886,17.23,3.009592995738793,col_20260207_191320_5hz
MEDIUM,5260,5360,1770488882.222,1770488888.7504,1770488885.4907928,0.08152424603147214,0.39180000000000004,0.3032180032583818,3.0158703950932644,17.23,3.0286194874893084,col_20260207_191320_5hz
MEDIUM,5280,5380,1770488883.539,1770488890.0887,1770488886.811942,0.09017800868837147,0.44510000000000005,0.30445466345582556,3.093292905626624,17.23,3.1113800796431157,col_20260207_191320_5hz
MEDIUM,5300,5400,1770488884.8607,1770488891.3821,1770488888.133809,0.09309844399881236,0.44510000000000005,0.30854556794742655,3.478957855450393,18.04,3.4863427829173648,col_20260207_191320_5hz
MEDIUM,5320,5420,1770488886.1845,1770488892.7154,1770488889.451429,0.10048876997455986,0.4373,0.3114534702006064,3.8105352629256695,18.29,3.826112256586312,col_20260207_191320_5hz
MEDIUM,5340,5440,1770488887.5178,1770488894.0464,1770488890.770476,0.10589881291119366,0.4373,0.3135900298160004,3.6394802046446144,18.29,3.679734773050906,col_20260207_191320_5hz
MEDIUM,5360,5460,1770488888.8171,1770488895.3505,1770488892.0902522,0.10731637235762305,0.4373,0.31097223863232554,3.509001630093665,18.29,3.5373074505900672,col_20260207_191320_5hz
MEDIUM,5380,5480,1770488890.1554,1770488896.6903,1770488893.41042,0.10200500985735944,0.4338,0.30992535714265135,3.434016744280668,18.29,3.459484354640154,col_20260207_191320_5hz
MEDIUM,5400,5500,1770488891.4488,1770488897.9906,1770488894.7310827,0.09846650860064045,0.4138,0.30813439567824946,3.0308220271074973,18.29,3.051798486138952,col_20260207_191320_5hz
MEDIUM,5420,5520,1770488892.7797,1770488899.3239,1770488896.0527833,0.08901564516420696,0.4114,0.30455324263583206,2.647746005567755,15.700000000000001,2.658127724545982,col_20260207_191320_5hz
MEDIUM,5440,5540,1770488894.113,1770488900.6373,1770488897.370976,0.08567390535629854,0.4114,0.29911125237944497,2.550653788737311,14.490000000000002,2.5571032439070587,col_20260207_191320_5hz
MEDIUM,5460,5560,1770488895.4172,1770488901.9549,1770488898.6911898,0.08738670710697366,0.4263,0.30088067485300546,2.633048064506229,14.490000000000002,2.649333312363697,col_20260207_191320_5hz
MEDIUM,5480,5580,1770488896.757,1770488903.2849,1770488900.011087,0.09357125957792808,0.4024,0.303493768140303,2.9287777314094696,14.490000000000002,2.943001868840725,col_20260207_191320_5hz
MEDIUM,5500,5600,1770488898.0573,1770488904.5828,1770488901.329877,0.0985521689056106,0.4561,0.31330572864216827,3.346440465629114,18.71,3.384494201501902,col_20260207_191320_5hz
MEDIUM,5520,5620,1770488899.3707,1770488905.9161,1770488902.6483169,0.10483714082327886,0.4561,0.31283735326843565,3.493645425626361,19.32,3.556222715185313,col_20260207_191320_5hz
MEDIUM,5540,5640,1770488900.704,1770488907.2591,1770488903.972677,0.10843823607934612,0.4561,0.31114183421713,3.3779855224674957,19.32,3.4530130321213677,col_20260207_191320_5hz
MEDIUM,5560,5660,1770488902.0216,1770488908.5517,1770488905.293277,0.10213164678492166,0.4561,0.3096809960265563,3.3166653298154762,19.32,3.3806657628342967,col_20260207_191320_5hz
MEDIUM,5580,5680,1770488903.3515,1770488909.8775,1770488906.6122162,0.10020858065056105,0.39330000000000004,0.3092441478831895,3.144065832644094,19.32,3.218932431723288,col_20260207_191320_5hz
MEDIUM,5600,5700,1770488904.6495,1770488911.1882,1770488907.9313858,0.09487795463119976,0.38430000000000003,0.3072318871797002,2.906374461420964,16.78,2.9648030288705525,col_20260207_191320_5hz
MEDIUM,5620,5720,1770488905.9925,1770488912.5215,1770488909.2524664,0.08964688728561633,0.38180000000000003,0.30227918684553856,2.6657997224097687,13.7,2.724560882050537,col_20260207_191320_5hz
MEDIUM,5640,5740,1770488907.3258,1770488913.8539,1770488910.5714262,0.08680987789416593,0.3713,0.3019384225301576,2.667873527737025,15.190000000000001,2.7276264406989457,col_20260207_191320_5hz
MEDIUM,5660,5760,1770488908.6183,1770488915.1752,1770488911.8947012,0.09939801432121267,0.4876,0.30723041044141447,2.9016288597958217,15.190000000000001,2.9517052698397923,col_20260207_191320_5hz
MEDIUM,5680,5780,1770488909.9442,1770488916.4713,1770488913.2164319,0.10691446792179249,0.4949,0.31321906886395023,3.466405704761057,17.03,3.479859336237601,col_20260207_191320_5hz
MEDIUM,5700,5800,1770488911.2549,1770488917.7979,1770488914.5359771,0.11682082305822022,0.4949,0.3132297904095331,3.865324269708817,18.240000000000002,3.8787713260773704,col_20260207_191320_5hz
MEDIUM,5720,5820,1770488912.5873,1770488919.1312,1770488915.8579168,0.12088435306523339,0.4949,0.31809297823120836,3.863843541087035,18.240000000000002,3.8758391349487145,col_20260207_191320_5hz
MEDIUM,5740,5840,1770488913.9206,1770488920.4561,1770488917.178357,0.11849559625150632,0.4949,0.32010304606485707,3.827081095299654,18.240000000000002,3.846628523785472,col_20260207_191320_5hz
MEDIUM,5760,5860,1770488915.2419,1770488921.764,1770488918.4967868,0.11224680864505682,0.4285,0.32017739848402793,3.7349919129765197,18.240000000000002,3.759995611699567,col_20260207_191320_5hz
MEDIUM,5780,5880,1770488916.5379,1770488923.0773,1770488919.8162668,0.1034488279295614,0.4234,0.315388496302576,3.29873744787305,17.880000000000003,3.3622639694110874,col_20260207_191320_5hz
MEDIUM,5800,5900,1770488917.8646,1770488924.3884,1770488921.1366937,0.0926406727684984,0.3867,0.3123475757869748,2.75391189946229,12.8,2.899897067138763,col_20260207_191320_5hz
MEDIUM,5820,5920,1770488919.1895,1770488925.7218,1770488922.4548006,0.08933084593800733,0.3811,0.3108541436107938,3.076769734640537,16.11,3.1974070744902034,col_20260207_191320_5hz
MEDIUM,5840,5940,1770488920.5228,1770488927.1221,1770488923.7879937,0.09439058302606251,0.4145,0.3114536623640827,3.0478425156165794,16.11,3.1572646388923435,col_20260207_191320_5hz
MEDIUM,5860,5960,1770488921.8307,1770488928.3493,1770488925.1090872,0.1064901882616422,0.5364,0.32126088744196674,3.6610545147539115,19.22,3.756811413951996,col_20260207_191320_5hz
MEDIUM,5880,5980,1770488923.1439,1770488929.6743,1770488926.42732,0.11203049493776236,0.5364,0.33338502635841344,4.185636882243848,19.59,4.236839742071913,col_20260207_191320_5hz
MEDIUM,5900,6000,1770488924.4551,1770488930.9902,1770488927.746962,0.12071428815181738,0.5364,0.34004196005787285,4.424371253635933,19.59,4.447186863625139,col_20260207_191320_5hz
MEDIUM,5920,6020,1770488925.8554,1770488932.3235,1770488929.0673077,0.12387007119962433,0.5364,0.33477845345840285,4.067247452516259,19.59,4.104212713785678,col_20260207_191320_5hz
MEDIUM,5940,6040,1770488927.1888,1770488933.6342,1770488930.3697348,0.12384150926082904,0.5364,0.33268133010435075,4.048730530672547,19.59,4.085287138011232,col_20260207_191320_5hz
MEDIUM,5960,6060,1770488928.416,1770488936.266,1770488931.8903341,0.11128692555731783,0.4666,0.3274697851710902,3.6795036336440816,18.59,3.71002385437075,col_20260207_191320_5hz
MEDIUM,5980,6080,1770488929.741,1770488937.5826,1770488933.473661,0.10245356436454515,0.46219999999999994,0.31364818682721574,3.227837782479163,16.06,3.2911613451789328,col_20260207_191320_5hz
MEDIUM,6000,6100,1770488931.0568,1770488938.9159,1770488935.0561872,0.09389177286109791,0.4087,0.29924442634742593,2.7239026616235757,12.629999999999999,2.7907810734631266,col_20260207_191320_5hz
MEDIUM,6020,6120,1770488932.3676,1770488940.2549,1770488936.6424673,0.10262297927365001,0.4656,0.30896602806781204,3.338402221123153,16.049999999999997,3.368341283183757,col_20260207_191320_5hz
MEDIUM,6040,6140,1770488933.7009,1770488941.5504,1770488938.2275972,0.1098239244017441,0.43170000000000003,0.3229689692524655,3.8497081590686846,19.009999999999998,3.870984500098134,col_20260207_191320_5hz
MEDIUM,6060,6160,1770488936.3326,1770488942.8837,1770488939.6085696,0.1145209071348983,0.44,0.32431551782176565,4.011031382325498,19.009999999999998,4.03841590230625,col_20260207_191320_5hz
MEDIUM,6080,6180,1770488937.6492,1770488944.203,1770488940.9322453,0.11946929886376667,0.4424,0.3288461334727839,3.803333499707855,19.009999999999998,3.823553190423797,col_20260207_191320_5hz
MEDIUM,6100,6200,1770488938.9882,1770488945.5363,1770488942.256325,0.11641399095899084,0.4424,0.3251045962455775,3.726252190874901,19.009999999999998,3.7469298098576655,col_20260207_191320_5hz
MEDIUM,6120,6220,1770488940.3216,1770488946.8549,1770488943.576319,0.10830123229215816,0.44189999999999996,0.31915890430943644,3.2315702003824702,17.04,3.2780735196148365,col_20260207_191320_5hz
