id,timestamp,temperature,vibration,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,sample_rate,fan_state,collection_id,timestamp_iso,sample_rate_configured_hz,sample_rate_real_hz,vibration_dps,accel_mag_g
12852,1770488864.7829,30.0,12.4027,0.4041,0.1196,-1.1179,1.44,3.47,11.82,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:44.782900Z,15.0,13.89,12.4027,1.1946971917603222
12853,1770488864.8496,30.0,1.28004,0.2983,0.1812,-1.0906,0.54,0.37,-1.1,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:44.849600Z,15.0,13.89,1.28004,1.1450871975530947
12854,1770488864.9162,30.0,4.70325,0.3381,0.252,-1.0513,-3.39,-2.59,-1.98,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:44.916199Z,15.0,13.89,4.70325,1.1327167783695975
12855,1770488864.9829,30.1,11.9259,0.085,0.2046,-1.1155,5.84,3.18,9.9,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:44.982899Z,15.0,13.89,11.9259,1.1372890617604654
12856,1770488865.0496,30.1,34.0723,0.3391,0.1118,-1.0713,-14.31,-2.74,30.8,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:45.049599Z,15.0,13.89,34.0723,1.1292350242531444
12857,1770488865.1162,30.0,20.7665,0.4158,0.1526,-1.0813,4.65,5.7,19.42,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:45.116199Z,15.0,13.89,20.7665,1.1684973641390894
12858,1770488865.1829,30.0,6.64595,0.3127,0.1597,-1.1104,5.99,1.98,-2.09,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:45.182899Z,15.0,13.89,6.64595,1.1645915764764916
12859,1770488865.2496,30.0,9.03443,0.3574,0.1709,-1.0942,-8.69,-2.32,0.85,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:45.249599Z,15.0,13.89,9.03443,1.1637075276889808
12860,1770488865.3162,30.1,19.9127,0.0481,0.1694,-1.116,3.2,4.29,19.18,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:45.316200Z,15.0,13.89,19.9127,1.129807935004884
12861,1770488865.3829,30.1,40.997,0.4419,-0.0349,-1.103,-18.92,-5.89,35.89,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:45.382900Z,15.0,13.89,40.997,1.1887399295051884
12862,1770488865.4496,30.1,23.5202,0.3811,0.0308,-1.0952,5.66,5.95,22.04,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:45.449599Z,15.0,13.89,23.5202,1.1600210730844505
12863,1770488865.5162,30.0,11.798,0.3455,0.1343,-1.1072,10.72,4.16,-2.64,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:45.516200Z,15.0,13.89,11.798,1.1676037769723084
12864,1770488865.5829,30.1,1.62859,0.3591,0.1831,-1.0947,-1.39,-0.31,0.79,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:45.582900Z,15.0,13.89,1.62859,1.1665532606786542
12865,1770488865.6496,30.1,23.3001,-0.0022,0.2034,-1.1011,5.88,4.56,22.08,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:45.649600Z,15.0,13.89,23.3001,1.1197310435993102
12866,1770488865.7162,30.0,35.8475,0.4302,0.0432,-1.0562,-11.31,-3.26,33.86,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:45.716200Z,15.0,13.89,35.8475,1.141269784056338
12867,1770488865.7829,30.1,25.4644,0.3672,0.1538,-1.0593,5.44,5.37,24.29,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:45.782900Z,15.0,13.89,25.4644,1.131638975115297
12868,1770488865.8496,30.1,17.1113,0.3223,0.1531,-1.0205,15.97,4.86,-3.76,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:45.849600Z,15.0,13.89,17.1113,1.0810814724154696
12869,1770488865.9162,30.0,2.4773,0.3445,0.1567,-1.0654,-1.05,1.24,1.87,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:45.916199Z,15.0,13.89,2.4773,1.1306247388059398
12870,1770488865.9829,30.1,26.0683,0.03,0.1985,-1.0989,5.38,5.11,24.99,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:45.982899Z,15.0,13.89,26.0683,1.1170870422666266
12871,1770488866.0496,30.0,38.8656,0.4417,-0.0466,-1.0398,-13.53,-3.76,36.24,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:46.049599Z,15.0,13.89,38.8656,1.1306876182217616
12872,1770488866.1162,30.1,29.9117,0.3708,-0.0164,-1.1042,-15.4,-3.73,25.37,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:46.116199Z,15.0,13.89,29.9117,1.1649116876398828
12873,1770488866.1829,30.1,16.6413,0.384,0.0444,-1.072,14.89,4.85,-5.63,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:46.182899Z,15.0,13.89,16.6413,1.139566303468122
12874,1770488866.2496,30.0,4.48087,0.3223,0.0786,-1.0935,-3.06,0.39,3.25,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:46.249599Z,15.0,13.89,4.48087,1.1427149688351859
12875,1770488866.3162,30.0,29.0538,0.0276,0.1313,-1.0669,10.54,4.72,26.66,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:46.316200Z,15.0,13.89,29.0538,1.0753032409511283
12876,1770488866.3699,30.1,36.2046,0.4072,-0.1372,-1.0007,2.17,1.46,36.11,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:46.369899Z,15.0,13.89,36.2046,1.0890528775041182
12877,1770488866.4366,29.9,28.7736,0.3789,-0.0007,-1.0627,-7.97,-1.24,27.62,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:46.436599Z,15.0,13.89,28.7736,1.1282273662697602
12878,1770488866.5033,30.0,18.5079,0.3838,0.0579,-1.0007,17.05,4.67,-5.48,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:46.503299Z,15.0,13.89,18.5079,1.0733384088906908
12879,1770488866.5699,30.1,4.47939,0.3374,0.0823,-1.0496,1.22,1.58,4.01,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:46.569900Z,15.0,13.89,4.47939,1.1055642043771137
12880,1770488866.6366,30.1,35.0461,0.0525,0.1724,-1.02,19.2,6.18,28.66,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:46.636600Z,15.0,13.89,35.0461,1.03579824772974
12881,1770488866.7033,30.0,40.3183,0.4189,-0.0461,-1.0149,-2.5,-0.24,40.24,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:46.703299Z,15.0,13.89,40.3183,1.0989196649437118
12882,1770488866.7699,30.0,34.4121,0.3743,0.0063,-1.0608,-15.07,-3.9,30.69,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:46.769900Z,15.0,13.89,34.4121,1.124916361335366
12883,1770488866.8366,30.1,12.7874,0.4106,0.0513,-1.0532,11.68,3.95,-3.39,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:46.836600Z,15.0,13.89,12.7874,1.1315716017999036
12884,1770488866.9033,30.1,7.87488,0.3506,0.083,-1.1189,-7.25,-0.52,3.03,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:46.903300Z,15.0,13.89,7.87488,1.1754771669411532
12885,1770488866.9699,30.1,25.9757,0.0945,0.0427,-1.1025,0.18,3.56,25.73,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:46.969899Z,15.0,13.89,25.9757,1.1073661499251275
12886,1770488867.0366,30.0,43.1827,0.4082,-0.1943,-1.0352,-14.57,-5.25,40.31,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:47.036600Z,15.0,13.89,43.1827,1.1296100079230884
12887,1770488867.1033,30.0,28.1692,0.3816,-0.1807,-1.0728,-0.8,3.16,27.98,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:47.103300Z,15.0,13.89,28.1692,1.1528967386544209
12888,1770488867.1699,30.1,12.3799,0.4082,-0.0779,-1.1155,11.51,4.5,-0.73,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:47.169899Z,15.0,13.89,12.3799,1.1903931703433113
12889,1770488867.2366,30.0,9.38582,0.2686,0.0776,-1.1108,-7.5,-1.5,5.44,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:47.236599Z,15.0,13.89,9.38582,1.1454450488783825
12890,1770488867.3033,30.0,22.4588,0.1248,0.0674,-1.0808,6.12,6.1,20.73,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:47.303299Z,15.0,13.89,22.4588,1.0900671722421513
12891,1770488867.3699,30.0,42.3869,0.3472,-0.1191,-1.0186,-12.28,-5.46,40.2,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:47.369899Z,15.0,13.89,42.3869,1.0827181581556669
12892,1770488867.4366,30.1,32.4592,0.4092,-0.1296,-1.0369,10.88,7.33,29.69,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:47.436599Z,15.0,13.89,32.4592,1.122230996720372
12893,1770488867.5033,30.0,6.3149,0.282,-0.071,-1.0891,0.75,-0.05,6.27,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:47.503299Z,15.0,13.89,6.3149,1.127254988900027
12894,1770488867.5699,30.1,15.2878,0.3347,0.0583,-1.0615,-14.61,-4.45,0.68,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:47.569900Z,15.0,13.89,15.2878,1.1145426102217897
12895,1770488867.6366,30.0,14.2043,0.2104,-0.0083,-1.1448,5.55,4.49,12.28,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:47.636600Z,15.0,13.89,14.2043,1.1640034750807233
12896,1770488867.7033,30.1,44.4837,0.3281,-0.0444,-1.0916,-15.55,-3.38,41.54,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:47.703299Z,15.0,13.89,44.4837,1.1407065924241868
12897,1770488867.7699,30.0,33.8622,0.3857,-0.1638,-1.0913,6.64,4.34,32.92,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:47.769900Z,15.0,13.89,33.8622,1.1689870059158056
12898,1770488867.8366,30.0,15.4528,0.3135,-0.2292,-1.1917,-10.6,-2.08,11.05,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:47.836600Z,15.0,13.89,15.4528,1.2533809396987015
12899,1770488867.9033,30.0,9.46282,0.4097,-0.0212,-1.1042,-9.02,-2.33,-1.66,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:47.903300Z,15.0,13.89,9.46282,1.177947863871742
12900,1770488867.9699,30.1,11.5733,0.2327,-0.0469,-1.0706,-2.85,-3.1,10.78,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:47.969899Z,15.0,13.89,11.5733,1.0966007751228337
12901,1770488868.016,30.1,17.2659,0.2649,-0.1816,-1.1101,-10.11,-3.05,13.66,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:48.016000Z,15.0,13.89,17.2659,1.1556264881007186
12902,1770488868.0827,29.9,35.3962,0.4119,-0.2102,-1.0723,11.59,7.6,32.57,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:48.082700Z,15.0,13.89,35.3962,1.1677640772005278
12903,1770488868.1494,30.0,31.2995,0.354,-0.2495,-1.0776,-20.13,-7.75,22.68,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:48.149399Z,15.0,13.89,31.2995,1.1613733292959674
12904,1770488868.216,30.0,7.53166,0.4312,-0.0337,-1.0234,6.81,1.53,-2.83,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:48.216000Z,15.0,13.89,7.53166,1.1110430639718698
12905,1770488868.2827,30.1,7.13998,0.2705,0.0305,-1.0471,-2.74,1.81,6.34,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:48.282700Z,15.0,13.89,7.13998,1.0819052222815082
12906,1770488868.3494,29.9,29.264,0.1052,-0.0413,-1.0371,11.06,4.11,26.78,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:48.349400Z,15.0,13.89,29.264,1.0432397327556115
12907,1770488868.416,30.1,36.3322,0.3799,-0.179,-1.0156,-4.27,1.48,36.05,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:48.415999Z,15.0,13.89,36.3322,1.0990033530431107
12908,1770488868.4827,30.0,27.1744,0.3584,-0.2026,-1.0757,-12.38,-1.4,24.15,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:48.482700Z,15.0,13.89,27.1744,1.1517933017690285
12909,1770488868.5494,30.0,6.10532,0.3984,-0.189,-1.0964,5.72,2.13,-0.14,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:48.549400Z,15.0,13.89,6.10532,1.1817514628719528
12910,1770488868.616,30.1,9.21441,0.2729,-0.1208,-1.1287,-8.38,-2.21,3.13,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:48.615999Z,15.0,13.89,9.21441,1.16748907489535
12911,1770488868.6827,30.1,19.1472,0.0894,-0.1152,-1.1067,3.24,3.87,18.47,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:48.682699Z,15.0,13.89,19.1472,1.1162653313616795
12912,1770488868.7494,30.0,35.0038,0.3167,-0.2422,-1.0681,-7.21,-1.72,34.21,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:48.749399Z,15.0,13.89,35.0038,1.1400865493461452
12913,1770488868.816,30.1,25.6147,0.4194,-0.3418,-1.0857,8.05,6.25,23.5,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:48.815999Z,15.0,13.89,25.6147,1.2130408443247078
12914,1770488868.8827,30.0,4.70858,0.2852,-0.2087,-1.1206,-1.47,-0.17,4.47,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:48.882699Z,15.0,13.89,4.70858,1.1750059957293835
12915,1770488868.9494,30.0,8.33944,0.3411,0.0122,-1.0728,-7.42,-3.37,-1.77,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:48.949399Z,15.0,13.89,8.33944,1.1257876753633431
12916,1770488869.016,29.9,12.3861,0.1694,0.0051,-1.1228,-4.5,-1.07,11.49,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:49.016000Z,15.0,13.89,12.3861,1.1355184762917774
12917,1770488869.0827,30.1,31.5239,0.1514,-0.0669,-1.0891,-2.29,4.04,31.18,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:49.082700Z,15.0,13.89,31.5239,1.101606272676404
12918,1770488869.1494,30.0,28.3484,0.3425,-0.2271,-1.0552,0.48,4.53,27.98,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:49.149399Z,15.0,13.89,28.3484,1.1323990904270453
12919,1770488869.216,30.1,16.3223,0.2966,-0.2947,-1.0635,-9.47,-4.18,12.62,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:49.216000Z,15.0,13.89,16.3223,1.1427387715484234
12920,1770488869.2827,30.0,5.00705,0.4033,-0.1694,-1.0601,-0.79,-0.49,-4.92,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:49.282700Z,15.0,13.89,5.00705,1.1468039326755033
12921,1770488869.3494,30.2,4.8636,0.2476,-0.1514,-1.0369,-4.21,-2.04,1.33,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:49.349400Z,15.0,13.89,4.8636,1.0767494276757243
12922,1770488869.416,30.1,16.3527,0.082,-0.1235,-1.1094,1.18,-0.03,16.31,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:49.415999Z,15.0,13.89,16.3527,1.1192607426332792
12923,1770488869.4827,30.0,25.513,0.304,-0.2739,-1.0823,-2.64,1.83,25.31,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:49.482700Z,15.0,13.89,25.513,1.1570697904620966
12924,1770488869.5494,30.0,15.883,0.3408,-0.397,-1.0771,3.79,4.24,14.83,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:49.549400Z,15.0,13.89,15.883,1.1974548216947476
12925,1770488869.616,30.0,5.1705,0.2722,-0.2344,-1.1108,-4.82,-1.71,0.76,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:49.615999Z,15.0,13.89,5.1705,1.1674385808255612
12926,1770488869.7037,30.1,18.7018,0.2666,-0.2412,-1.0598,0.1,2.67,18.51,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:49.703700Z,15.0,13.89,18.7018,1.1191197612409496
12927,1770488869.7703,30.1,6.52874,0.1511,-0.1211,-1.0862,1.69,0.28,6.3,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:49.770299Z,15.0,13.89,6.52874,1.1033253645230858
12928,1770488869.837,30.0,15.7928,0.1282,-0.1145,-1.0732,4.36,3.5,14.77,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:49.836999Z,15.0,13.89,15.7928,1.0868779738314693
12929,1770488869.9037,30.1,13.8457,0.2625,-0.2312,-1.0605,-4.15,1.35,13.14,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:49.903700Z,15.0,13.89,13.8457,1.1167004701351209
12930,1770488869.9703,30.1,5.19139,0.2625,-0.2566,-1.0393,-1.1,0.37,5.06,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:49.970299Z,15.0,13.89,5.19139,1.1022224367159288
12931,1770488870.037,30.1,4.41812,0.3176,-0.158,-1.0532,-0.95,-0.62,-4.27,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:50.036999Z,15.0,13.89,4.41812,1.1113343331329235
12932,1770488870.1037,30.0,5.64192,0.2908,-0.1023,-1.0791,-4.29,-2.16,-2.96,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:50.103699Z,15.0,13.89,5.64192,1.12226856856993
12933,1770488870.1703,30.0,3.57319,0.1411,-0.2053,-1.0886,1.16,-1.25,3.14,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:50.170300Z,15.0,13.89,3.57319,1.1167395667746352
12934,1770488870.237,30.0,6.95005,0.1797,-0.281,-1.0833,-1.32,0.22,6.82,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:50.236999Z,15.0,13.89,6.95005,1.1334866474731848
12935,1770488870.3037,30.0,4.19714,0.2939,-0.3535,-1.0828,-3.4,1.76,1.72,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:50.303699Z,15.0,13.89,4.19714,1.1763482902610094
12936,1770488870.3703,30.0,7.01503,0.3286,-0.2886,-1.085,-4.56,-0.47,-5.31,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:50.370300Z,15.0,13.89,7.01503,1.1698260212527332
12937,1770488870.437,30.0,4.88505,0.2969,-0.1958,-1.0825,0.29,-0.4,-4.86,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:50.437000Z,15.0,13.89,4.88505,1.1394268295945993
12938,1770488870.5037,30.1,2.46848,0.2349,-0.1497,-1.0837,1.87,-0.66,1.47,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:50.503700Z,15.0,13.89,2.46848,1.1189252834751748
12939,1770488870.5703,30.0,7.61883,0.2129,-0.1628,-1.0891,4.95,1.96,5.45,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:50.570300Z,15.0,13.89,7.61883,1.1215921986176616
12940,1770488870.637,29.9,5.02341,0.2422,-0.229,-1.0825,-0.43,2.31,4.44,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:50.637000Z,15.0,13.89,5.02341,1.1326553270964648
12941,1770488870.7037,30.0,3.16533,0.3137,-0.2214,-1.0874,-2.73,1.6,-0.08,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:50.703700Z,15.0,13.89,3.16533,1.153197472248357
12942,1770488870.7703,30.1,5.59291,0.3435,-0.1462,-1.0544,0.18,0.01,-5.59,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:50.770299Z,15.0,13.89,5.59291,1.1185374602578135
12943,1770488870.837,30.0,2.70252,0.2568,-0.1099,-1.0796,-2.06,-1.5,-0.9,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:50.836999Z,15.0,13.89,2.70252,1.1151503979284587
12944,1770488870.9037,30.1,4.0769,0.1545,-0.1555,-1.074,-0.51,-0.53,4.01,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:50.903700Z,15.0,13.89,4.0769,1.096141642307234
12945,1770488870.9703,30.0,6.36006,0.1748,-0.2471,-1.0732,-3.02,1.14,5.48,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:50.970299Z,15.0,13.89,6.36006,1.1150657783287945
12946,1770488871.037,30.1,7.47646,0.363,-0.3938,-1.0713,-2.73,1.39,-6.82,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:51.036999Z,15.0,13.89,7.47646,1.197719136525755
12947,1770488871.1037,30.0,30.9566,0.2764,-0.3103,-1.0984,-2.11,-1.66,-30.84,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:51.103699Z,15.0,13.89,30.9566,1.1743788187803799
12948,1770488871.1703,30.1,33.6416,0.3521,-0.1448,-1.1152,-3.38,0.3,-33.47,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:51.170300Z,15.0,13.89,33.6416,1.1783940300256106
12949,1770488871.237,30.1,12.7016,0.1309,-0.1575,-1.0933,2.44,0.79,-12.44,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:51.236999Z,15.0,13.89,12.7016,1.1123155802199303
12950,1770488871.3037,30.0,8.12529,0.2344,-0.1455,-1.0388,6.15,1.87,4.97,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:51.303699Z,15.0,13.89,8.12529,1.0748111694618734
12967,1770488872.9222,30.0,7.2559,0.2461,-0.1084,-1.0518,-6.85,-2.3,0.66,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:52.922199Z,15.0,13.89,7.2559,1.0856329996826737
12968,1770488872.9222,30.0,9.58196,0.4141,-0.0999,-1.0808,-2.41,0.27,-9.27,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:52.922199Z,15.0,13.89,9.58196,1.1617174613476375
12969,1770488872.9222,30.1,28.3128,0.3354,-0.2048,-1.1882,-8.83,-0.19,-26.9,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:52.922199Z,15.0,13.89,28.3128,1.2515012744699863
12970,1770488872.9222,30.0,37.9211,0.449,-0.0862,-1.0784,-5.63,-1.25,-37.48,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:52.922199Z,15.0,13.89,37.9211,1.1713146460281285
12971,1770488872.9222,30.0,29.3763,0.3027,-0.0798,-1.0583,1.27,1.3,-29.32,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:52.922199Z,15.0,13.89,29.3763,1.1036277542722455
12972,1770488872.9222,30.1,18.1521,0.1721,-0.0681,-1.0815,11.63,2.56,-13.7,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:52.922199Z,15.0,13.89,18.1521,1.0972229809842664
12973,1770488872.9222,30.1,6.6669,0.3403,-0.2234,-1.0364,2.87,1.41,-5.85,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:52.922199Z,15.0,13.89,6.6669,1.1134795058733682
12974,1770488872.9222,30.0,15.3912,0.4602,-0.2075,-1.0583,5.79,4.29,-13.6,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:52.922199Z,15.0,13.89,15.3912,1.1725353640722314
12975,1770488872.9222,30.1,26.1768,0.313,-0.1013,-1.083,1.52,0.37,-26.13,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:52.922199Z,15.0,13.89,26.1768,1.1318655794748773
12976,1770488872.9943,30.1,34.1213,0.407,0.073,-1.0354,-5.35,-2.16,-33.63,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:52.994299Z,15.0,13.89,34.1213,1.114913072844695
12977,1770488873.061,30.1,29.9231,0.2483,0.0818,-1.0488,-1.42,-0.75,-29.88,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:53.061000Z,15.0,13.89,29.9231,1.0808910999726105
12978,1770488873.1277,30.0,22.106,0.1648,0.0801,-1.0278,17.46,3.85,-13.0,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:53.127700Z,15.0,13.89,22.106,1.0440056944289147
12979,1770488873.1943,30.1,4.12661,0.3342,-0.0747,-1.0515,-4.08,-0.24,-0.57,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:53.194299Z,15.0,13.89,4.12661,1.1058580288626565
12980,1770488873.261,30.1,4.80343,0.3857,-0.0964,-1.0479,-0.85,2.52,-4.0,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:53.260999Z,15.0,13.89,4.80343,1.120781807489754
12981,1770488873.3277,30.0,26.5712,0.3315,-0.0784,-1.0847,0.01,-0.25,-26.57,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:53.327699Z,15.0,13.89,26.5712,1.1369313523691744
12982,1770488873.3943,30.1,39.9864,0.377,0.0559,-1.0737,-13.75,-4.56,-37.27,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:53.394299Z,15.0,13.89,39.9864,1.1393355519775552
12983,1770488873.461,30.0,30.7179,0.2607,-0.0132,-1.082,-7.12,-2.69,-29.76,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:53.460999Z,15.0,13.89,30.7179,1.1130421061217766
12984,1770488873.5277,30.2,21.4278,0.1599,0.0029,-1.0361,19.15,3.66,-8.89,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:53.527699Z,15.0,13.89,21.4278,1.04836998717056
12985,1770488873.5943,30.0,1.99341,0.342,-0.1326,-1.0413,0.34,-1.85,-0.66,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:53.594300Z,15.0,13.89,1.99341,1.1040165080287523
12986,1770488873.661,30.1,9.45272,0.4006,-0.1658,-1.0649,2.56,3.3,-8.48,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:53.661000Z,15.0,13.89,9.45272,1.1497747648996302
12987,1770488873.7277,30.1,26.8173,0.2979,-0.0081,-1.0608,4.73,1.19,-26.37,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:53.727699Z,15.0,13.89,26.8173,1.101865082485147
12988,1770488873.7943,30.1,33.1121,0.3918,0.1755,-1.0488,-4.82,-2.28,-32.68,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:53.794300Z,15.0,13.89,33.1121,1.1332647219427594
12989,1770488873.861,30.1,25.2096,0.2676,0.1621,-1.0444,-3.41,-1.18,-24.95,15.0,MEDIUM,col_20260207_191320_5hz,2026-02-07T18:27:53.861000Z,15.0,13.89,25.2096,1.0902557177102994
