fan_state,window_start,window_end,timestamp_start,timestamp_end,timestamp_mean,accel_x_g_mean,accel_x_g_std,accel_x_g_skew,accel_x_g_kurtosis,accel_x_g_rms,accel_x_g_peak,accel_x_g_root_amplitude,accel_x_g_crest_factor,accel_x_g_shape_factor,accel_x_g_impulse_factor,accel_x_g_clearance_factor,accel_y_g_mean,accel_y_g_std,accel_y_g_skew,accel_y_g_kurtosis,accel_y_g_rms,accel_y_g_peak,accel_y_g_root_amplitude,accel_y_g_crest_factor,accel_y_g_shape_factor,accel_y_g_impulse_factor,accel_y_g_clearance_factor,accel_z_g_mean,accel_z_g_std,accel_z_g_skew,accel_z_g_kurtosis,accel_z_g_rms,accel_z_g_peak,accel_z_g_root_amplitude,accel_z_g_crest_factor,accel_z_g_shape_factor,accel_z_g_impulse_factor,accel_z_g_clearance_factor,gyro_x_dps_mean,gyro_x_dps_std,gyro_x_dps_skew,gyro_x_dps_kurtosis,gyro_x_dps_rms,gyro_x_dps_peak,gyro_x_dps_root_amplitude,gyro_x_dps_crest_factor,gyro_x_dps_shape_factor,gyro_x_dps_impulse_factor,gyro_x_dps_clearance_factor,gyro_y_dps_mean,gyro_y_dps_std,gyro_y_dps_skew,gyro_y_dps_kurtosis,gyro_y_dps_rms,gyro_y_dps_peak,gyro_y_dps_root_amplitude,gyro_y_dps_crest_factor,gyro_y_dps_shape_factor,gyro_y_dps_impulse_factor,gyro_y_dps_clearance_factor,gyro_z_dps_mean,gyro_z_dps_std,gyro_z_dps_skew,gyro_z_dps_kurtosis,gyro_z_dps_rms,gyro_z_dps_peak,gyro_z_dps_root_amplitude,gyro_z_dps_crest_factor,gyro_z_dps_shape_factor,gyro_z_dps_impulse_factor,gyro_z_dps_clearance_factor,collection_id
LOW,200,300,1770065985.0433,1770065991.5986,1770065988.198255,0.28914554,0.09030448882967224,-0.21593155096490582,-1.4664369362216507,0.3029192037568434,0.429932,0.2815074004298767,1.4192959530723948,1.0476357468866488,1.4869051758501965,1.5272493701532217,0.061623525799999995,0.06055792767514287,-0.3765587315734014,-0.20603847149913923,0.08639861999089511,0.166992,0.06256667517299705,1.932808649230717,1.1983636182025974,2.316207566185397,2.6690246770867496,-1.0852832,0.028057054723545024,0.3300276745053974,-0.7271905577953768,1.0856458089644154,1.14258,1.0851010121341902,1.0524426940770797,1.000334114601991,1.0527943305489296,1.05297109414059,-1.2554194449999998,1.7707212804637478,0.028516497155985993,-0.31849281992171363,2.170606329109745,5.30534,1.5129421124119358,2.4441742055437286,1.2282914995033942,3.0021583999748236,3.506637799606368,0.5651911300000001,3.040911155649631,0.004905510811047498,-1.5612643252848535,3.0929891157236633,5.69466,2.613478978608658,1.841150998899531,1.1007376216178026,2.0266241715679114,2.1789576448139925,2.9527463600000003,10.616949593355999,0.06576100540733926,-0.7588455579262408,11.019906067401635,23.7405,7.665528828577621,2.154328707957647,1.230980814821926,2.651937308315971,3.0970466005546515,col_20260202_175920_20hz
LOW,220,320,1770065986.3388,1770065992.4708,1770065989.4481041,0.29192385000000004,0.0886107544657391,-0.26006500925754805,-1.4198578438453027,0.30507605610045835,0.425049,0.2846016540274087,1.3932558504690904,1.0450535511245769,1.4560269741578153,1.4934874551328694,0.03747068061,0.07961422973801938,-0.689763979975496,0.28413752991648034,0.0879913489051893,0.185791,0.06232917910576904,2.111468937704204,1.2116340345544103,2.5583276278268596,2.980802934765487,-1.0844652000000001,0.026729216467378906,0.3265062130227441,-0.6321436493236172,1.084794552449449,1.14258,1.084299767538765,1.0532685635451178,1.0003037003395303,1.053588441565483,1.053749188375761,-1.6919844,1.6577278426492827,0.2009941568035274,-0.07324185028148289,2.3687280996640383,5.30534,1.7491129113761945,2.239742079621746,1.1912297261834721,2.668047344229413,3.033160389757675,0.718626,2.952301267119262,-0.013423821088112955,-1.5863939952269894,3.0385039245836096,5.69466,2.5688473641310225,1.8741657543787391,1.1021263784736233,2.0655675155327256,2.216815245434546,7.9682423600000005,9.68429580626134,-0.26385148521692176,-0.7717860353872963,12.54107138847672,23.7405,9.011652897668354,1.8930200829423396,1.2021841444476968,2.2757587288343446,2.634422371742984,col_20260202_175920_20hz
LOW,240,340,1770065987.2978,1770065993.5254,1770065990.693682,0.29587892,0.08967623185233421,-0.3049839404491804,-1.3764661566696423,0.30917011799266764,0.425049,0.2884135373843431,1.374806215942514,1.044921071067407,1.4365639836727808,1.4737484372433425,-0.00240722879,0.10091997818181526,-0.5031489034552725,-0.5288602708346501,0.10094868372923678,0.268311,0.07012688103145241,2.657894982758371,1.2260152310529324,3.2586197314009335,3.8260791875181304,-1.0836792000000002,0.02640538875608537,0.2615725991092654,-0.7307602877451633,1.0840008547358253,1.14258,1.0835177739718138,1.054039759293779,1.0002968173014903,1.054352616530796,1.054509697438265,-1.9638927979999996,1.5016351530131544,0.11774470313093958,-0.4398207104034215,2.472202065932538,5.30534,1.8826999430458906,2.145997721265869,1.1688689299478645,2.508390060126592,2.8179424021317256,0.8335112680000002,2.896459991370794,0.03622323262439141,-1.4962933543437806,3.0140042328262693,6.19847,2.430791049763429,2.056556501311751,1.1293570834199997,2.322586652209878,2.549980591957195,11.87343153,7.463637463272378,-0.381281966457463,-0.7728414968241331,14.024416582544925,23.7405,11.049185781285017,1.6927976903900523,1.1415145082517995,1.9323531231153825,2.148619859411848,col_20260202_175920_20hz
LOW,260,360,1770065988.766,1770065994.9754,1770065991.9653003,0.29352293799999996,0.0916618564429619,-0.31131718586787277,-1.0967141605311463,0.30750221309564907,0.433105,0.2854791159000156,1.408461407935565,1.047625835278499,1.475540558946027,1.5171162297969563,-0.05639647979,0.1174120071927718,-0.017295087373077903,-1.0645007263476831,0.13025414529196136,0.268311,0.09034648470317619,2.0599037320354583,1.2204251628042404,2.5139583475304366,2.9698001076799767,-1.083428,0.027172264130911138,0.29809727852527984,-0.8479781217134761,1.083768685246995,1.14258,1.0832569277488473,1.0542655601269764,1.0003144512113356,1.0545970752094278,1.054763621382449,-2.0609158771,1.3964396138788786,0.0896443962434256,-0.45371254434365227,2.4894613569390978,5.30534,1.8939806728938562,2.131119643698004,1.161063310951482,2.4743648295457477,2.8011584679445805,0.8623664280000001,3.1247201526350787,0.02559882127978945,-1.2305545593716332,3.2415354214361547,6.57252,2.501717966674618,2.0275946875471935,1.158038446534952,2.348032602169673,2.6272026213796003,12.711982799999998,6.684936429851683,-0.3464568873885933,-0.6451361513866041,14.36255136731124,23.7405,11.963755437564025,1.6529444799085422,1.1121850024420545,1.8383800604236626,1.9843685474762491,col_20260202_175920_20hz
LOW,280,380,1770065990.166,1770065996.4093,1770065993.2336783,0.289331032,0.09572798018249719,-0.338778077636202,-1.0927556034963282,0.3047561193282353,0.433105,0.28028535570357793,1.4211527596383635,1.0533129378539503,1.4969185883939335,1.545228786258958,-0.11614988579,0.10957681774164794,0.30002137245738986,-1.0095252170806646,0.15968054031539466,0.302246,0.11475481837608151,1.8928167414953363,1.1890333695494164,2.2506222680797463,2.633841474172012,-1.0811526,0.028563931508810196,0.29227696527995856,-0.9973116577909984,1.0815298621258684,1.13037,1.0809631324897342,1.045158381274957,1.0003489443820126,1.0455230834204163,1.0457063391204373,-1.9184733291,1.4003886837456205,0.042736430428159465,-0.7026157564244842,2.3752112285080726,5.30534,1.7002083280203537,2.2336287132376063,1.1900584074002505,2.6581486291990166,3.1204058423695056,0.8350381480000002,3.5691924683101885,-0.03917464183820005,-0.9121670215606534,3.665572749851986,8.59542,2.7686015991337203,2.344905035740207,1.17448954607074,2.754066451005509,3.1046070343560657,11.116640130000006,8.22818912238787,-0.6877084352780254,0.3423688512541472,13.830501943664535,23.7405,11.006549336444529,1.716532060564514,1.138520520534368,1.954306975107842,2.156943041302802,col_20260202_175920_20hz
LOW,300,400,1770065991.8794,1770065997.3465,1770065994.445464,0.28654050000000003,0.09699727404556274,-0.3429827197788769,-1.0791574558601493,0.3025126928122521,0.433105,0.27710128394225225,1.4316919927349863,1.0557414844053532,1.5114966296212926,1.5629844576622707,-0.15443355909000003,0.0837783968499687,0.44295136225139364,-0.6335517554920127,0.17569446192739074,0.302246,0.14052447957266337,1.7202932675527884,1.12297090723544,1.9318392913747742,2.150842336645784,-1.0790821999999998,0.028824973393916604,0.13516200983343254,-0.9566694716575914,1.0794671247648073,1.13184,1.0788892761334097,1.0485173415972289,1.0003567149609247,1.0488913634197656,1.0490789231461808,-1.3127483521000003,1.7949713439213906,0.38145251714222406,-0.5292921114344402,2.2237873912405,4.45802,1.5327585486754642,2.0046970396361377,1.2099352986077527,2.425553711270228,2.908494624839904,0.6941220430000001,3.642978096558329,-0.04197804821314295,-0.8562585584700204,3.7085165258607433,8.59542,2.7729858943707066,2.3177515699502003,1.1810275890394102,2.737328548650593,3.0996984216360826,5.31633551,12.46478698353041,-0.6396968456382905,-0.5530052396829364,13.551174775630196,24.4656,10.59399121799231,1.805422806884448,1.1476177564915575,2.0719352711554206,2.309384583824162,col_20260202_175920_20hz
LOW,320,420,1770065992.4794,1770065998.2708,1770065995.533514,0.28586662999999995,0.09892894409702906,-0.286513867728621,-1.1430750726575538,0.3025006878136147,0.433105,0.27610795374548186,1.4317488106567775,1.058188176121203,1.515059662612597,1.5686074744490666,-0.16433102250000003,0.07558959095684524,0.46575715300333276,-0.45248412796803716,0.18088247902137644,0.302246,0.15128970535730057,1.6709523312331485,1.0985658490538797,1.835651166489703,1.9977962101663578,-1.0776884000000002,0.028683009072271348,0.02012813140432681,-0.9408653435843677,1.0780700359920965,1.13184,1.077497418375505,1.049876132544971,1.0003541246171865,1.0502479195285017,1.0504340713005371,-0.5600767100999999,1.9325867463569693,0.04842132476980999,-0.828319402538841,2.0121077141622057,4.33588,1.31595183809055,2.1548945762107765,1.2429202213001656,2.6783620435424247,3.2948622240547762,0.6531298030000001,3.6230162105884403,-0.03804713846847379,-0.8127890389101551,3.6814161679649096,8.59542,2.755605762287058,2.334813454342913,1.1816758868619086,2.758992759317778,3.1192488118714405,-1.15091779,13.367869008453837,-0.029924321375923737,-1.2512178582249849,13.417322146632653,24.4656,10.525375429942363,1.8234338963188816,1.1455463587977912,2.088828060436564,2.324439651853252,col_20260202_175920_20hz
LOW,340,440,1770065993.5754,1770065999.77,1770065996.757554,0.28806147,0.09951451718412294,-0.2885486244732513,-1.1470921380157724,0.30476638533301204,0.433105,0.27826006107228324,1.4211048883450679,1.0579908008280734,1.5035158988808883,1.556475616123339,-0.13674558630000003,0.10283668850637297,0.5956163289173635,-0.5655427879772286,0.1710986261648162,0.302246,0.13479198766319983,1.76650161824708,1.1374918217674619,2.0093811438950406,2.2423142891490837,-1.0777691,0.02916132576187167,0.06413376294672607,-0.9866982948560841,1.078163538539029,1.13184,1.077571591394087,1.0497850831922082,1.0003659768488713,1.0501692802289468,1.0503617662523046,-0.09908438810000003,1.8765735192749209,-0.14600546727960195,-0.4764080465604601,1.8791875609446262,4.33588,1.1517593259911125,2.307316252040562,1.2913007243497086,2.9794391475638324,3.764571210455697,0.4519086049999999,3.6528108058785684,0.0222546636588929,-0.9105910974264524,3.6806586599162228,8.59542,2.890814155795968,2.335293977028461,1.15450225544626,2.6961021636094245,2.9733561331732528,-6.82900499,11.210267673569003,0.4149198537329084,-0.8491070176773134,13.126515549318908,24.4656,10.183133825664257,1.863830496987408,1.1545722158548175,2.1519269068845372,2.4025609816047058,col_20260202_175920_20hz
LOW,360,460,1770065995.0254,1770066001.27,1770065998.0168839,0.29777584199999996,0.09456585035904364,-0.396341179923476,-1.1271250125474641,0.3124310358030041,0.430664,0.28921805453456506,1.3784289991969456,1.0492155230074176,1.4462691033210144,1.4890633321390052,-0.08687254109999998,0.12123782997717876,0.09106574085270136,-1.1474842699184329,0.14914908586627842,0.302246,0.10539826598626409,2.026469007466681,1.2080815566357108,2.448139833014372,2.8676562861042694,-1.076243,0.027382357075314022,0.2616327364044408,-0.9108933951455196,1.0765912820230341,1.13184,1.0760681839797954,1.0513181918705001,1.0003236090948178,1.0516584079989368,1.051829258452689,0.31022865400000005,1.635932960429476,-0.14048305409247083,0.00017466173114044636,1.665088126431211,3.91603,0.9920959682441646,2.351845489639783,1.3235836299662798,3.1128641902972465,3.947229023549692,0.27297733600000007,3.4599031054685447,0.03448492555173926,-0.7667008497605301,3.470654999449028,8.59542,2.671816199967611,2.476598798026464,1.165903784807649,2.8874759120691285,3.2170700964026633,-10.521830090000002,8.17906782289392,0.57361376080256,-0.2743669518303191,13.32689231945423,24.4656,10.618928053554873,1.8358068342974296,1.1362780982939404,2.0859870985105022,2.303961367532734,col_20260202_175920_20hz
LOW,380,480,1770065996.4593,1770066002.3086,1770065999.253208,0.298400848,0.08969805099507622,-0.3491067840103688,-1.0933892345024674,0.31159076757733756,0.430664,0.29085831891942565,1.3821462148845862,1.0442020177413758,1.4432398663960901,1.48066591871936,-0.027285135720000006,0.11218342388901746,-0.3703375985691737,-0.9083561299001532,0.11545388354976109,0.267578,0.08057647171935754,2.3176180113913,1.2241758625126815,2.8371720280698702,3.320795689986976,-1.0794655999999998,0.02590229056743824,0.4061044463215815,-0.7475922285468148,1.0797763241708904,1.13184,1.0793094002552206,1.0482170933587442,1.000287849998083,1.048518822647058,1.0486705663198685,0.5352670038,1.5412151961716185,-0.1504566260698564,-0.03817634077866483,1.6315192448351168,3.91603,1.0333018953839666,2.400235248463624,1.2844292615498254,3.0829323877299935,3.7898217524751905,0.23167948599999996,3.0389765730470746,-0.07056346899846114,-1.0023957292994872,3.0477949399134725,6.85496,2.2991677767248473,2.2491539408470222,1.1709568063597429,2.633662115585659,2.9814962045809703,-11.211067520000004,7.152354722425035,0.3276233977110555,-0.5477228590708929,13.298278573311459,24.4656,10.617956475176214,1.8397569177938886,1.1370279923409128,2.091855114634491,2.304172187670789,col_20260202_175920_20hz
